Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	PxK_sample_type
SRX15693019	SRR19643112	2022-06-28 14:17:59	2022-06-13 19:12:36	9696936	2928474672	9696936	302	1069		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643112/SRR19643112.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389420	SAMN29017820	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239553							no					GEO	SRA1436942		public	1C0D1D779709C18DE96B0D4156070140	52070932FFA430C0D1BB0653C8F784C0			
SRX15693020	SRR19643114	2022-06-28 14:17:59	2022-06-13 19:07:52	5447688	1645201776	5447688	302	708		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643114/SRR19643114.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389421	SAMN29017821	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239554							no					GEO	SRA1436942		public	D2B24A253CC77C7FC1277D700052E2C3	D3653D0FC659936A717294FF0A7A6DDE			
SRX15693021	SRR19643115	2022-06-28 14:17:59	2022-06-13 19:06:09	4804111	1450841522	4804111	302	623		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643115/SRR19643115.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389422	SAMN29017822	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239555							no					GEO	SRA1436942		public	C3680548891FE2B4505ADBD64AF62C50	33F92B68A425C2BE929D58A26E2A76EF			
SRX15693022	SRR19643116	2022-06-28 14:17:59	2022-06-13 19:06:02	4005614	1209695428	4005614	302	519		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643116/SRR19643116.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389423	SAMN29017823	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239556							no					GEO	SRA1436942		public	8D5B74F569DA94D2F10C000F5F455011	B478229BEEF9E19DF77530DA6FC62E03			
SRX15693023	SRR19643117	2022-06-28 14:17:59	2022-06-13 19:06:14	4288155	1295022810	4288155	302	555		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643117/SRR19643117.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389424	SAMN29017824	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239557							no					GEO	SRA1436942		public	8EA3F49671C60BBDA831EDC0B2118276	803C052252290F63F8864BCBFACB7660			
SRX15693024	SRR19643118	2022-06-28 14:17:59	2022-06-13 19:19:59	11605812	3504955224	11605812	302	1289		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643118/SRR19643118.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389425	SAMN29017825	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239558							no					GEO	SRA1436942		public	8694C766884DA1B0D6798114355372C8	2C083D508A97C382782A7358F0F3EEB2			
SRX15693025	SRR19643119	2022-06-28 14:17:59	2022-06-13 21:02:05	1103462	333245524	1103462	302	124		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643119/SRR19643119.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389426	SAMN29017826	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239559							no					GEO	SRA1436942		public	A7A90E0EAE06FE57D28B326BCFA584D3	4E5221CF5AFF17780708CB41B57AD2AA			
SRX15693026	SRR19643120	2022-06-28 14:17:59	2022-06-13 19:03:56	121615	36727730	121615	302	14		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643120/SRR19643120.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389427	SAMN29017827	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239560							no					GEO	SRA1436942		public	19DBDD7CB3102C4C8813CAB2232C0A0F	57033924B73C288EA3D09B9EA36DE4AE			
SRX15693027	SRR19643121	2022-06-28 14:17:59	2022-06-13 19:07:59	6522519	1969800738	6522519	302	845		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643121/SRR19643121.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389428	SAMN29017828	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239561							no					GEO	SRA1436942		public	4BE9181D71D2E168577A2AFA251C35B0	281597FF6BF4B0F3318AF6A64AEBC4D1			
SRX15693028	SRR19643122	2022-06-28 14:17:59	2022-06-13 19:14:33	15331682	4630167964	15331682	302	1995		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643122/SRR19643122.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389429	SAMN29017829	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239562							no					GEO	SRA1436942		public	91CBE6AC06E49C266F127743ABB23CDE	9B8EB800744AFF8641B4675B1DF6D9EB			
SRX15693029	SRR19643123	2022-06-28 14:17:59	2022-06-13 19:08:52	8065890	2435898780	8065890	302	1050		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643123/SRR19643123.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389430	SAMN29017830	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239563							no					GEO	SRA1436942		public	AF39EF807A97AC1121A89EA3F17E47C4	5A69C0C7DBE6D8253DDE5C02B15CC9A5			
SRX15693030	SRR19643124	2022-06-28 14:17:59	2022-06-13 19:07:30	7051328	2129501056	7051328	302	914		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643124/SRR19643124.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389431	SAMN29017831	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239564							no					GEO	SRA1436942		public	5E34228D41186758B7EAE420CB418BAC	3A0E6535B523A295E999CD20B0EB536F			
SRX15693031	SRR19643126	2022-06-28 14:17:59	2022-06-13 19:13:36	7512348	2268729096	7512348	302	977		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643126/SRR19643126.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389432	SAMN29017832	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239565							no					GEO	SRA1436942		public	B4B6B72D827A47C2CFAF2EA8F1F23F30	5096AF18A49DA320E115C9373118BECA			
SRX15693032	SRR19643373	2022-06-28 14:17:59	2022-06-13 19:07:41	4944700	1493299400	4944700	302	641		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643373/SRR19643373.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389433	SAMN29017833	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239566							no					GEO	SRA1436942		public	35558D2B0E6F62E89A905C3B4CF3DEC9	F96CE26AEBE1B005892B47CE45A5CEAA			
SRX15693033	SRR19643374	2022-06-28 14:17:59	2022-06-13 19:06:36	4149868	1253260136	4149868	302	543		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643374/SRR19643374.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389434	SAMN29017834	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239567							no					GEO	SRA1436942		public	C10BE4DA426710F6967DAEDBB2597AFA	D3510DD9CCDDF10967F3AC313E2484AA			
SRX15693034	SRR19643375	2022-06-28 14:17:59	2022-06-13 19:05:00	1050372	317212344	1050372	302	119		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643375/SRR19643375.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389435	SAMN29017835	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239568							no					GEO	SRA1436942		public	0030938E0DD220CABAC35226C7EB76D2	D05D8E0CD6374F1C8FE44858A09140BF			
SRX15693035	SRR19643377	2022-06-28 14:17:59	2022-06-13 19:10:39	10028042	3028468684	10028042	302	1111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643377/SRR19643377.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389436	SAMN29017836	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239569							no					GEO	SRA1436942		public	94AFC4FB39FF6D23B4AF746E2EB79F3A	F21CCB9FC3E4EDFA81EC5DB551A980E2			
SRX15693036	SRR19643378	2022-06-28 14:17:59	2022-06-13 19:04:42	123991	37445282	123991	302	16		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643378/SRR19643378.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389437	SAMN29017837	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239570							no					GEO	SRA1436942		public	2C6A6E01B0361189616474CDE84306E1	5410A66E79FF2321FB7D22AF9767C9C7			
SRX15693037	SRR19643379	2022-06-28 14:17:59	2022-06-13 19:07:31	5933211	1791829722	5933211	302	782		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643379/SRR19643379.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389438	SAMN29017838	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239571							no					GEO	SRA1436942		public	06BD9D615C3B19F53F755E1E66668129	E3E7CE1A306BE7FD1155B017C70672E7			
SRX15693038	SRR19643380	2022-06-28 14:17:59	2022-06-13 19:08:16	6224098	1879677596	6224098	302	811		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643380/SRR19643380.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389439	SAMN29017812	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239572							no					GEO	SRA1436942		public	729F989FCD0118899F1AFB6957EEED23	7C823D807A0BF456CAF1F3823D934A81			
SRX15693039	SRR19643381	2022-06-28 14:17:59	2022-06-13 19:07:48	4771035	1440852570	4771035	302	530		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643381/SRR19643381.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389440	SAMN29017839	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239573							no					GEO	SRA1436942		public	C44C2CACC40AACFF049610DC18411AE4	FEC5887C88E30763AAF8AE9F567D3333			
SRX15693040	SRR19643382	2022-06-28 14:17:59	2022-06-13 19:08:03	5312414	1604349028	5312414	302	703		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643382/SRR19643382.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389441	SAMN29017840	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239574							no					GEO	SRA1436942		public	88CC6C5D0195570DEACFAA2C7C354E41	5F1F6AB5C850DAA091A8FFB8C664E490			
SRX15693041	SRR19643383	2022-06-28 14:17:59	2022-06-13 19:07:43	5065681	1529835662	5065681	302	656		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643383/SRR19643383.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389442	SAMN29017841	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239575							no					GEO	SRA1436942		public	78100F8C51E48289D5ADD58DFAFD1DB7	1459F55813CFDEA46231D3865359261C			
SRX15693042	SRR19643461	2022-06-28 14:17:59	2022-06-13 19:05:43	388284	117261768	388284	302	44		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643461/SRR19643461.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389443	SAMN29018043	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239648							no					GEO	SRA1436942		public	E7C0702F034F27C756AFC1BD92E5634B	FA045CF96B0F7E12B6CC3B1A548154D9			
SRX15693043	SRR19643462	2022-06-28 14:17:59	2022-06-13 19:07:43	5270390	1591657780	5270390	302	612		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643462/SRR19643462.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389444	SAMN29018044	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239649							no					GEO	SRA1436942		public	21B583E1E5AE638F664A0BDFAA3883E3	F9B11730F99848E7E22A5A0E7B86496B			
SRX15693044	SRR19643463	2022-06-28 14:17:59	2022-06-13 19:13:57	6197828	1871744056	6197828	302	711		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643463/SRR19643463.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389445	SAMN29018045	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239650							no					GEO	SRA1436942		public	B5F017C4038237EB04CCF9E467392199	2245F2B913F1D3C03C79F4C5491D9CFB			
SRX15693045	SRR19643464	2022-06-28 14:17:59	2022-06-13 19:07:50	5145098	1553819596	5145098	302	596		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643464/SRR19643464.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389446	SAMN29018046	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239651							no					GEO	SRA1436942		public	86D408CF17D52881035B601BE47EA354	61A398D256C1313F773485044612DBE7			
SRX15693046	SRR19643465	2022-06-28 14:17:59	2022-06-13 19:11:58	4246016	1282296832	4246016	302	489		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643465/SRR19643465.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389447	SAMN29018047	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239652							no					GEO	SRA1436942		public	0C12F2A3DE1BCA8AEB1C89051DE124A6	DD587949B0AD27095B807366C17ABF15			
SRX15693047	SRR19643466	2022-06-28 14:17:59	2022-06-13 19:06:01	952125	287541750	952125	302	119		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643466/SRR19643466.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389448	SAMN29018048	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239653							no					GEO	SRA1436942		public	100C2EC1E5C66DB892859F6445564264	67F0FFE372573C3AC4C5479FC2911E29			
SRX15693048	SRR19643467	2022-06-28 14:17:59	2022-06-13 19:06:37	1936714	584887628	1936714	302	214		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643467/SRR19643467.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389449	SAMN29018049	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239654							no					GEO	SRA1436942		public	E7B8BBFB25AB8477C1C680D6FDBFE2B2	77EBBF4A8EB2C13CFD2AB84F342EF0DC			
SRX15693049	SRR19643468	2022-06-28 14:17:59	2022-06-13 19:07:54	4389192	1325535984	0	302	509		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643468/SRR19643468.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389450	SAMN29018050	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239655							no					GEO	SRA1436942		public	57B08C1F583FB0B40B089D72EE91E96F	C6C8965B0CB11335B4DC98FB7A0AE391			
SRX15693050	SRR19643469	2022-06-28 14:17:59	2022-06-13 19:11:01	11113788	3356363976	11113788	302	1239		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643469/SRR19643469.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389451	SAMN29018051	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239656							no					GEO	SRA1436942		public	E35A60C296E91661ABACEE90E941924F	AAEA35823EC28402BF3200F7F033F905			
SRX15693051	SRR19643470	2022-06-28 14:17:59	2022-06-13 19:08:15	4901486	1480248772	4901486	302	564		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643470/SRR19643470.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389452	SAMN29018052	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239657							no					GEO	SRA1436942		public	E456D957989DD865DDC6AB3F0359EC6E	D2DCDBAC1B66AB1198119D5BCA7A52B4			
SRX15693052	SRR19643471	2022-06-28 14:17:59	2022-06-13 19:08:39	5824181	1758902662	5824181	302	671		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643471/SRR19643471.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389453	SAMN29018053	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239658							no					GEO	SRA1436942		public	89B9E1764179B127E3899841B88C3469	05382D348826A12848B5AFA20D298DF5			
SRX15693053	SRR19643472	2022-06-28 14:17:59	2022-06-13 19:09:13	6448145	1947339790	6448145	302	803		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643472/SRR19643472.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389454	SAMN29018054	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239659							no					GEO	SRA1436942		public	CAB34A1CE2A452FEC283D3B56A38C156	B38772A674DEF96F457FBD0A8771258D			
SRX15693054	SRR19643473	2022-06-28 14:17:59	2022-06-13 19:18:19	5293580	1598661160	5293580	302	612		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643473/SRR19643473.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389455	SAMN29018055	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239660							no					GEO	SRA1436942		public	F680C2587E119416E20584E31BCC89C8	51A2FA83696752C4FFA414E5FC5D8D49			
SRX15693055	SRR19643474	2022-06-28 14:17:59	2022-06-13 19:08:08	3121177	942595454	3121177	302	361		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643474/SRR19643474.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13389456	SAMN29018056	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239661							no					GEO	SRA1436942		public	30537397AFDB90F1C01D0DBE89595065	E3F78B8CA27A635971E193B140B92FE4			
SRX15731456	SRR19682548	2022-06-16 14:16:54	2022-06-16 13:56:23	10328847	3098654100	10328847	300	1022		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19682/SRR19682548/SRR19682548.lite.1	0hd-2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP382056	PRJNA849924		849924	SRS13424326	SAMN29145778	simple	511145	Escherichia coli str. K-12 substr. MG1655	0hd-2							no					SHANDONG UNIVERSITY	SRA1438440		public	4E03E16E4EFC81399206DBFF10C8AD82	AED22ACEC5F9BBEDA3D8CC8D3D7FD8F0			
SRX15731457	SRR19682547	2022-06-16 14:16:54	2022-06-16 13:59:08	13081744	3924523200	13081744	300	1279		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19682/SRR19682547/SRR19682547.lite.1	0hd-3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP382056	PRJNA849924		849924	SRS13424328	SAMN29145779	simple	511145	Escherichia coli str. K-12 substr. MG1655	0hd-3							no					SHANDONG UNIVERSITY	SRA1438440		public	7D044FDDF55FADA381C2D1F782BD6B02	45CCA75C8BBECD02EC84D817FC8D5DA2			
SRX15731458	SRR19682546	2022-06-16 14:16:54	2022-06-16 13:55:53	9376045	2812813500	9376045	300	910		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19682/SRR19682546/SRR19682546.lite.1	6h0-1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP382056	PRJNA849924		849924	SRS13424329	SAMN29145780	simple	511145	Escherichia coli str. K-12 substr. MG1655	6h0-1							no					SHANDONG UNIVERSITY	SRA1438440		public	334BABBE812E314DA6BA19435CE4B180	758794888D5370136EC106971EB7ECDC			
SRX15731459	SRR19682545	2022-06-16 14:16:54	2022-06-16 13:56:25	10086503	3025950900	10086503	300	1008		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19682/SRR19682545/SRR19682545.lite.1	6h0-2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP382056	PRJNA849924		849924	SRS13424330	SAMN29145781	simple	511145	Escherichia coli str. K-12 substr. MG1655	6h0-2							no					SHANDONG UNIVERSITY	SRA1438440		public	11830E6B3D2AB2330E1A95D0E6098CE2	7DBE2DA397EF4C5326CEED24292F3DF4			
SRX15731460	SRR19682544	2022-06-16 14:16:54	2022-06-16 13:57:10	12459444	3737833200	12459444	300	1240		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19682/SRR19682544/SRR19682544.lite.1	6h0-3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP382056	PRJNA849924		849924	SRS13424331	SAMN29145782	simple	511145	Escherichia coli str. K-12 substr. MG1655	6h0-3							no					SHANDONG UNIVERSITY	SRA1438440		public	6B974814735DFCFEBDBEECC1502B6D78	96157BC18699D3EC059D5228A7D4F1BF			
SRX15731461	SRR19682543	2022-06-16 14:16:54	2022-06-16 13:56:12	9472230	2841669000	9472230	300	945		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19682/SRR19682543/SRR19682543.lite.1	6hd-1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP382056	PRJNA849924		849924	SRS13424332	SAMN29145783	simple	511145	Escherichia coli str. K-12 substr. MG1655	6hd-1							no					SHANDONG UNIVERSITY	SRA1438440		public	8B60A4A1C8B05787BB9C9E3025A52255	07502B494E516F3E0EA9B22A18536C28			
